RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list.x	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION	list.y	Lang_order	DELE	MELICET	dominance	FIRST_FIXATION_DURATION_SC	TOTAL_DURATION_SC	GAZE_DURATION_SC	dominance_SC	dom_cat
6	FALSE	591	38	3045	Up	n	Did she read advice online?	some	11	4	some	11	4	3	3	blowjobs	33	8	1	e	Up	y	I've read some advice on giving blowjobs	34	Eng	6	s	I've read	I've read	I've read some advice on giving	correct	I've read some advice on giving blowjobs on the internet.	10	taboo	186	186	186	186	0	527	0	1	6	SCS2_E2	45	33	1.363636364	0.378510189	0.5166912	0.025718846	2.59805958	H
6	FALSE	661	40	3520	Up	y	Was he rich after university?	donated	19	7	he donated	16	10	3	4	sperm	27	5	1	e	Down	n	"After college, he donated sperm"	46	Eng	6	s	"After college, he"	"After college,"	"After college, he donated"	incorrect	"After college, he donated sperm to make some extra cash."	10	taboo	.	0	0	0	.	0	.	0	6	SCS2_E2	45	33	1.363636364	-0.829979131	-0.831205837	-0.78422069	2.59805958	H
6	FALSE	592	41	1994	Down	n	Did somebody write on the wall next to the church?	somebody	11	8	somebody	11	8	3	3	boss	27	4	1	e	Down	n	"Last year somebody wrote \boss\"""""	27	Eng	6	s	Last year	Last year	Last year somebody wrote	correct	"Last year somebody wrote \boss\"" on the wall next to the bank."""	12	neut	0	5	163	163	0	163	0	1	6	SCS2_E2	45	33	1.363636364	-0.797492859	-0.414304097	-0.074434967	2.59805958	H
6	FALSE	615	43	1418	Down	y	Were they selling it?	saw	34	3	I saw	32	5	7	8	lubricant	64	9	1	e	Down	n	"While I was walking on campus, I saw that they were giving out lubricant"	40	Eng	6	s	"While I was walking on campus, I"	"While I was walking on campus,"	"While I was walking on campus, I saw that they were giving out"	correct	"While I was walking on campus, I saw that they were giving out lubricant to students in the courtyard."	19	taboo	.	0	0	0	.	0	.	0	6	SCS2_E2	45	33	1.363636364	-0.829979131	-0.831205837	-0.78422069	2.59805958	H
6	FALSE	534	8	2012	Up	n	¿Cayeron muchos de ellos?	ayer	31	4	ayer	31	4	7	7	condones	50	8	1	e	Up	y	"Cuando yo estaba en la tienda ayer, un montón de condones"	32	Spa	6	s	Cuando yo estaba en la tienda	Cuando yo estaba en la tienda	"Cuando yo estaba en la tienda ayer, un montón de"	correct	"Cuando yo estaba en la tienda ayer, un montón de condones cayó de un estante."	15	taboo	.	0	0	0	.	139	.	0	6	SCS2_E2	45	33	1.363636364	-0.829979131	-0.475688402	-0.78422069	2.59805958	H
6	FALSE	594	93	3646	Up	n	¿Estaban junto a la nevera?	hablar	8	6	hablar	8	6	3	3	pornografía	18	11	1	e	Up	y	Los oí hablar de pornografía	26	Spa	6	s	Los oí	Los oí	Los oí hablar de	correct	Los oí hablar de pornografía cerca del refrigerador.	8	taboo	154	154	154	154	0	154	0	1	6	SCS2_E2	45	33	1.363636364	0.170598048	-0.437323211	-0.11362559	2.59805958	H
6	FALSE	678	94	1574	Down	n	¿La persona lo vio en el armario?	donde	14	5	donde	14	5	4	4	cuarto	48	6	1	e	Down	n	"En el hostal donde nos alojábamos, encontré un cuarto"	19	Spa	6	s	En el hostal	En el hostal	"En el hostal donde nos alojábamos, encontré un"	correct	"En el hostal donde nos alojábamos, encontré un cuarto en la sábana."	12	neut	74	74	74	74	0	74	0	1	6	SCS2_E2	45	33	1.363636364	-0.349182305	-0.641937562	-0.461986681	2.59805958	H
6	FALSE	652	96	1652	Up	n	¿Ocurrió esto después del entrenamiento?	estaba	10	6	estaba	10	6	3	3	rígida	21	6	1	e	Up	y	Su novia estaba muy rígida	1	Spa	6	s	Su novia	Su novia	Su novia estaba muy	correct	Su novia estaba muy rígida después de su entrenamiento habitual por la mañana.	13	neut	.	0	0	0	.	0	.	0	6	SCS2_E2	45	33	1.363636364	-0.829979131	-0.831205837	-0.78422069	2.59805958	H
6	FALSE	587	99	1276	Down	n	¿Salió del coche?	and	20	3	and	20	3	4	4	cocksucker	41	10	1	e	Down	n	"Salió del edificio and started yelling \cocksucker\"""""	48	CS	6	s	Salió del edificio	Salió del edificio	Salió del edificio and started yelling	correct	"Salió del edificio and started yelling \cocksucker\"" in the middle of a busy street."""	14	taboo	5	5	5	5	0	456	0	1	6	SCS2_E2	45	33	1.363636364	-0.797492859	0.335095963	-0.762448122	2.59805958	H
6	FALSE	491	64	1377	Down	n	¿Ocurrió esto en la calle?	escuché	18	7	escuché	18	7	4	4	carta	55	5	1	e	Down	n	La semana pasada escuché que Ángela le dio a John una carta	37	Spa	6	s	La semana pasada	La semana pasada	La semana pasada escuché que Ángela le dio a John una	correct	La semana pasada escuché que Ángela le dio a John una carta en el parque.	15	neut	173	173	173	173	0	173	0	1	6	SCS2_E2	45	33	1.363636364	0.294045882	-0.388727303	-0.030889831	2.59805958	H
6	FALSE	562	71	1723	Up	n	¿Carlos dio la vuelta?	she	30	3	she	30	3	6	6	muscle	48	6	1	e	Up	y	"Cuando Carlos dio la vuelta, she could see his muscle"	23	CS	6	s	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta,"	"Cuando Carlos dio la vuelta, she could see his"	correct	"Cuando Carlos dio la vuelta, she could see his muscle through his clothes."	13	neut	117	117	117	117	0	362	0	1	6	SCS2_E2	45	33	1.363636364	-0.069800365	0.094674101	-0.274742595	2.59805958	H
6	FALSE	511	72	2528	Down	y	¿Leyó sobre esto ayer?	read	16	4	I read	14	6	3	4	rape	29	4	1	e	Down	n	"Esta mañana, I read about a rape"	6	CS	6	s	"Esta mañana, I"	"Esta mañana,"	"Esta mañana, I read about a"	correct	"Esta mañana, I read about a rape that happened yesterday in our city."	14	taboo	168	168	168	168	0	355	0	1	6	SCS2_E2	45	33	1.363636364	0.26155961	0.076770345	-0.052662399	2.59805958	H
6	FALSE	549	74	1705	Down	n	¿Estaban frente al cine?	there	19	5	there	19	5	5	5	bitches	39	7	1	e	Down	n	Mi amigo dijo que there were a lot of bitches	36	CS	6	s	Mi amigo dijo que	Mi amigo dijo que	Mi amigo dijo que there were a lot of	correct	Mi amigo dijo que there were a lot of bitches in front of the club last night.	17	taboo	.	0	0	0	.	0	.	0	6	SCS2_E2	45	33	1.363636364	-0.829979131	-0.831205837	-0.78422069	2.59805958	H
6	FALSE	575	75	1471	Down	n	¿Podría abotonarse la chaqueta?	was	29	3	was	29	3	6	6	tits	51	4	1	e	Down	n	La chaqueta que ella compró was too small for her tits	42	CS	6	s	La chaqueta que ella compró	La chaqueta que ella compró	La chaqueta que ella compró was too small for her	correct	"La chaqueta que ella compró was too small for her tits, so she returned it."	15	taboo	.	0	0	0	.	0	.	0	6	SCS2_E2	45	33	1.363636364	-0.829979131	-0.831205837	-0.78422069	2.59805958	H
6	FALSE	533	76	1954	Up	n	¿Viajó mucho en sus veintes?	when	22	4	when	22	4	5	5	acrobat	44	7	1	e	Up	y	Mi amiga viajó mucho when she worked as an acrobat	47	CS	6	s	Mi amiga viajó mucho	Mi amiga viajó mucho	Mi amiga viajó mucho when she worked as an	correct	Mi amiga viajó mucho when she worked as an acrobat in her twenties.	13	neut	.	0	0	0	.	0	.	0	6	SCS2_E2	45	33	1.363636364	-0.829979131	-0.831205837	-0.78422069	2.59805958	H
6	FALSE	515	80	2438	Down	n	¿Olían así durante el festival de cine?	smelled	12	7	smelled	12	7	3	3	alcohol	23	7	1	e	Down	n	Las calles smelled of alcohol	11	CS	6	s	Las calles	Las calles	Las calles smelled of	correct	Las calles smelled of alcohol during the spring festival.	9	neut	148	148	148	148	0	148	0	1	6	SCS2_E2	45	33	1.363636364	0.131614522	-0.452669288	-0.139752672	2.59805958	H
6	FALSE	553	81	2880	Down	n	¿Ocurrió esto cuando volvió del lago?	de	16	2	de	16	2	3	3	hena	38	4	1	e	Down	n	"Cuando regresó de la hacienda, tenía hena"	7	Spa	6	s	Cuando regresó	Cuando regresó	"Cuando regresó de la hacienda, tenía"	correct	"Cuando regresó de la hacienda, tenía hena en sus pantalones."	10	neut	153	153	153	153	0	153	0	1	6	SCS2_E2	45	33	1.363636364	0.164100794	-0.439880891	-0.117980104	2.59805958	H
6	FALSE	551	84	1454	Down	n	¿Fue adicto durante 5 años?	era	16	3	era	16	3	4	4	azúcar	30	6	1	e	Down	n	"En el colegio, era adicto al azúcar"	13	Spa	6	s	"En el colegio,"	"En el colegio,"	"En el colegio, era adicto al"	correct	"En el colegio, era adicto al azúcar por tres años."	10	neut	53	53	53	53	0	53	0	1	6	SCS2_E2	45	33	1.363636364	-0.485624647	-0.69564883	-0.553431467	2.59805958	H
6	FALSE	659	86	1382	Down	y	¿La persona vio la imagen en su computadora?	picture	11	7	a picture	9	9	3	4	butthole	24	8	1	e	Down	n	Ayer vi a picture of a butthole	12	CS	6	s	Ayer vi a	Ayer vi	Ayer vi a picture of a	correct	Ayer vi a picture of a butthole in my cousin's phone.	11	taboo	160	160	160	160	0	160	0	1	6	SCS2_E2	45	33	1.363636364	0.209581575	-0.421977135	-0.087498508	2.59805958	H
7	FALSE	646	7	1626	Down	n	Did she read advice online?	some	11	4	some	11	4	3	3	speeches	33	8	1	e	Up	y	I've read some advice on giving speeches	34	Eng	1	s	I've read	I've read	I've read some advice on giving	incorrect	I've read some advice on giving speeches on the internet.	10	neut	235	235	235	235	0	235	0	1	1	SCS2_E1	27	44	0.613636364	0.696875656	-0.230151181	0.239090014	-0.790269147	L
7	FALSE	662	11	2669	Up	n	Did Carl turn around?	she	26	3	she	26	3	5	5	erection	44	8	1	e	Up	y	"When Carl turned around, she could see his erection"	23	Eng	1	s	"When Carl turned around,"	"When Carl turned around,"	"When Carl turned around, she could see his"	correct	"When Carl turned around, she could see his erection through his clothes."	12	taboo	165	165	165	165	0	1216	0	1	1	SCS2_E1	27	44	0.613636364	0.242067847	2.278932298	-0.06572594	-0.790269147	L
7	FALSE	697	17	3033	Down	n	Did the aunts chat over coffee?	were	10	4	were	10	4	3	3	menstruation	30	12	1	e	Up	y	My aunts were chatting about menstruation	29	Eng	1	s	My aunts	My aunts	My aunts were chatting about	incorrect	My aunts were chatting about menstruation while having coffee yesterday.	10	taboo	0	149	459	459	0	1237	0	1	1	SCS2_E1	27	44	0.613636364	0.138111776	2.332643565	1.214501069	-0.790269147	L
7	FALSE	664	21	2420	Up	n	Did the man do this in public?	showed	7	6	showed	7	6	3	3	art	22	3	1	e	Up	y	A man showed her his art	16	Eng	1	s	A man	A man	A man showed her his	correct	A man showed her his art in the street.	9	neut	162	162	162	162	0	420	0	1	1	SCS2_E1	27	44	0.613636364	0.222576083	0.243019506	-0.078789481	-0.790269147	L
7	FALSE	642	22	4509	Up	y	Did he hear this yesterday?	heard	14	5	I heard	12	7	3	4	clap	22	4	1	e	Up	y	Last night I heard a clap	4	Eng	1	s	Last night I	Last night	Last night I heard a	correct	Last night I heard a clap from the neighbor's apartment.	10	neut	0	52	362	362	0	362	0	1	1	SCS2_E1	27	44	0.613636364	-0.492121902	0.094674101	0.792113246	-0.790269147	L
7	FALSE	656	23	2627	Up	n	Was there a lot of them?	pointed	23	7	pointed	23	7	5	5	penises	70	7	1	e	Up	y	The museum tour guide pointed out how his paintings were filled with penises	5	Eng	1	s	The museum tour guide	The museum tour guide	The museum tour guide pointed out how his paintings were filled with	correct	The museum tour guide pointed out how his paintings were filled with penises at the beginning of his career.	19	taboo	0	339	512	512	0	512	0	1	1	SCS2_E1	27	44	0.613636364	1.372590114	0.478326009	1.445290291	-0.790269147	L
7	FALSE	685	26	2618	Up	n	Did they see the movie last week?	last	18	4	last	18	4	5	5	erotic	35	6	1	e	Up	y	The movie we saw last weekend was erotic	35	Eng	1	s	The movie we saw	The movie we saw	The movie we saw last weekend was	correct	The movie we saw last weekend was erotic from beginning to end.	12	taboo	.	0	0	0	.	0	.	0	1	SCS2_E1	27	44	0.613636364	-0.829979131	-0.831205837	-0.78422069	-0.790269147	L
7	FALSE	630	27	2822	Down	y	Did he invite the person over email?	invited	34	7	he invited	31	10	6	7	slut	47	4	1	e	Down	n	"Last night over text message, he invited that slut"	41	Eng	1	s	"Last night over text message, he"	"Last night over text message,"	"Last night over text message, he invited that"	correct	"Last night over text message, he invited that slut to his place for dinner."	14	taboo	142	142	142	142	0	406	0	1	1	SCS2_E1	27	44	0.613636364	0.092630995	0.207211994	-0.165879754	-0.790269147	L
7	FALSE	637	28	5753	Down	n	Did they smell like that during the film festival?	smelled	13	7	smelled	13	7	3	3	piss	24	4	1	e	Down	n	The streets smelled of piss	11	Eng	1	s	The streets	The streets	The streets smelled of	correct	The streets smelled of piss during the spring festival.	9	taboo	147	147	147	147	0	147	0	1	1	SCS2_E1	27	44	0.613636364	0.125117267	-0.455226967	-0.144107186	-0.790269147	L
7	FALSE	621	30	2819	Up	n	Was he prevented from going on a business trip?	said	9	4	said	9	4	3	3	obligations	19	11	1	e	Down	n	His mom said that obligations	22	Eng	1	s	His mom	His mom	His mom said that	incorrect	His mom said that obligations prevented him from going to the trip.	12	neut	146	146	146	146	0	405	0	1	1	SCS2_E1	27	44	0.613636364	0.118620013	0.204654315	-0.148461699	-0.790269147	L
7	FALSE	670	32	1374	Up	n	Did he have freckles?	that	19	4	that	19	4	5	5	legs	51	4	1	e	Up	y	My friend told me that he has had freckles on his legs	10	Eng	1	s	My friend told me	My friend told me	My friend told me that he has had freckles on his	correct	My friend told me that he has had freckles on his legs since he was a child.	17	neut	160	160	160	160	0	963	0	1	1	SCS2_E1	27	44	0.613636364	0.209581575	1.631839413	-0.087498508	-0.790269147	L
7	FALSE	644	37	2872	Up	n	Did she travel a lot in her twenties?	when	26	4	when	26	4	6	6	hooker	47	6	1	e	Up	y	My friend traveled a lot when she worked as a hooker	47	Eng	1	s	My friend traveled a lot	My friend traveled a lot	My friend traveled a lot when she worked as a	correct	My friend traveled a lot when she worked as a hooker in her twenties.	14	taboo	0	1170	1202	1202	0	1717	0	1	1	SCS2_E1	27	44	0.613636364	6.771808531	3.560329671	4.4499047	-0.790269147	L
7	FALSE	621	40	1340	Down	n	Did this happen after the gym?	she	20	3	she	20	3	4	4	mascara	39	7	1	e	Down	n	"After the meeting, she leaned and her mascara"	28	Eng	1	s	"After the meeting,"	"After the meeting,"	"After the meeting, she leaned and her"	correct	"After the meeting, she leaned and her mascara fell out of her bag."	13	neut	329	329	329	329	0	696	0	1	1	SCS2_E1	27	44	0.613636364	1.30761757	0.948939016	0.648414296	-0.790269147	L
7	FALSE	605	41	4427	Down	n	Did he have a compulsive disorder?	washed	16	6	washed	16	6	4	4	anus	27	4	1	e	Up	y	My best friend washed his anus	17	Eng	1	s	My best friend	My best friend	My best friend washed his	incorrect	My best friend washed his anus compulsively in college.	9	taboo	145	145	145	145	0	145	0	1	1	SCS2_E1	27	44	0.613636364	0.112122758	-0.460342326	-0.152816213	-0.790269147	L
7	FALSE	630	48	2158	Down	y	Were they selling it?	saw	34	3	I saw	32	5	7	8	water	64	5	1	e	Down	n	"While I was walking on campus, I saw that they were giving out water"	40	Eng	1	s	"While I was walking on campus, I"	"While I was walking on campus,"	"While I was walking on campus, I saw that they were giving out"	correct	"While I was walking on campus, I saw that they were giving out water to students in the courtyard."	19	neut	.	0	0	0	.	172	.	0	1	SCS2_E1	27	44	0.613636364	-0.829979131	-0.391284982	-0.78422069	-0.790269147	L
7	FALSE	607	52	3256	Down	y	Was he rich after university?	donated	19	7	he donated	16	10	3	4	plasma	27	6	1	e	Down	n	"After college, he donated plasma"	46	Eng	1	s	"After college, he"	"After college,"	"After college, he donated"	correct	"After college, he donated plasma to make some extra cash."	10	neut	147	147	147	147	0	147	0	1	1	SCS2_E1	27	44	0.613636364	0.125117267	-0.455226967	-0.144107186	-0.790269147	L
7	FALSE	780	9	11124	Up	n	¿Ocurrió esto después del entrenamiento after the workout?	was	10	3	was	10	3	3	3	horny	19	5	1	e	Up	y	Su novia was very horny	1	CS	1	s	Su novia	Su novia	Su novia was very	correct	Su novia was very horny after her usual workout in the morning.	12	taboo	0	155	880	880	0	1479	0	1	1	SCS2_E1	27	44	0.613636364	0.177095303	2.951601977	3.047751309	-0.790269147	L
7	FALSE	761	11	4193	Down	n	¿La persona lo vio en el armario?	we	14	2	we	14	2	4	4	pubic hair	44	10	1	e	Down	n	"En el hostal we were staying at, I found a pubic hair"	19	CS	1	s	En el hostal	En el hostal	"En el hostal we were staying at, I found a"	correct	"En el hostal we were staying at, I found a pubic hair on the bed sheet."	16	taboo	146	146	146	146	0	358	0	1	1	SCS2_E1	27	44	0.613636364	0.118620013	0.084443384	-0.148461699	-0.790269147	L
7	FALSE	782	13	7900	Down	y	¿La persona vio la imagen en su computadora?	picture	11	7	a picture	9	9	3	4	wolf	24	4	1	e	Down	n	Ayer vi a picture of a wolf	12	CS	1	s	Ayer vi a	Ayer vi	Ayer vi a picture of a	correct	Ayer vi a picture of a wolf in my cousin's phone.	11	neut	123	123	123	123	0	522	0	1	1	SCS2_E1	27	44	0.613636364	-0.030816839	0.503902803	-0.248615513	-0.790269147	L
7	FALSE	684	16	4695	Down	y	¿Estaba la persona adolorida después del trabajo?	masajeó	30	7	me masajeó	27	10	5	6	culata	41	6	1	e	Up	y	"Cuando volví del trabajo, me masajeó la culata"	45	Spa	1	s	"Cuando volví del trabajo, me"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, me masajeó la"	incorrect	"Cuando volví del trabajo, me masajeó la culata antes de ir a la cama."	14	taboo	0	133	788	788	0	788	0	1	1	SCS2_E1	27	44	0.613636364	0.034155705	1.18424552	2.647136055	-0.790269147	L
7	FALSE	670	27	5603	Up	n	¿Estaban junto a la nevera?	hablar	8	6	hablar	8	6	3	3	gobierno	19	8	1	e	Up	y	Los oí hablar del gobierno	26	Spa	1	s	Los oí	Los oí	Los oí hablar del	correct	Los oí hablar del gobierno cerca del refrigerador.	8	neut	17	17	17	17	0	724	0	1	1	SCS2_E1	27	44	0.613636364	-0.719525806	1.020554039	-0.710193958	-0.790269147	L
7	FALSE	679	28	6963	Down	n	¿Alguien escribió en la pared al lado de la iglesia?	alguien	15	7	alguien	15	7	4	4	puta	33	4	1	e	Down	n	"El año pasado alguien escribió \puta\"""""	27	Spa	1	s	El año pasado	El año pasado	El año pasado alguien escribió	correct	"El año pasado alguien escribió \puta\"" en la pared junto al banco."""	12	taboo	.	0	0	0	.	173	.	0	1	SCS2_E1	27	44	0.613636364	-0.829979131	-0.388727303	-0.78422069	-0.790269147	L
7	FALSE	720	29	5453	Down	y	¿Estaba la venta en una tienda grande?	que	17	3	de que	14	6	4	5	vibradores	28	10	1	e	Up	y	Me di cuenta de que tenían vibradores	33	Spa	1	s	Me di cuenta de	Me di cuenta	Me di cuenta de que tenían	incorrect	Me di cuenta de que tenían vibradores a la venta en esa tienda grande.	14	taboo	129	129	129	129	0	333	0	1	1	SCS2_E1	27	44	0.613636364	0.008166688	0.020501399	-0.222488431	-0.790269147	L
7	FALSE	738	31	6959	Up	n	¿Su bebé la lastimó?	mordió	9	6	mordió	9	6	3	3	dedo	19	4	1	e	Up	y	Su bebé mordió su dedo	14	Spa	1	s	Su bebé	Su bebé	Su bebé mordió su	correct	Su bebé mordió su dedo y le salió sangre.	9	neut	0	142	1201	1201	0	2051	0	1	1	SCS2_E1	27	44	0.613636364	0.092630995	4.414594586	4.445550186	-0.790269147	L
7	FALSE	698	34	2004	Down	y	¿Leyó sobre esto ayer?	read	16	4	I read	14	6	3	4	show	29	4	1	e	Down	n	"Esta mañana, I read about a show"	6	CS	1	s	"Esta mañana, I"	"Esta mañana,"	"Esta mañana, I read about a"	correct	"Esta mañana, I read about a show that happened yesterday in our city."	14	neut	143	143	143	143	0	870	0	1	1	SCS2_E1	27	44	0.613636364	0.09912825	1.39397523	-0.16152524	-0.790269147	L
7	FALSE	801	37	2303	Up	n	¿Fueron a una cita?	that	10	4	that	10	4	3	3	cock	24	4	1	e	Up	y	No sabía that he had a cock	43	CS	1	s	No sabía	No sabía	No sabía that he had a	correct	No sabía that he had a cock that big until we went on a date.	15	taboo	180	180	180	180	0	1287	0	1	1	SCS2_E1	27	44	0.613636364	0.339526663	2.460527534	-0.000408236	-0.790269147	L
7	FALSE	763	38	1211	Down	n	¿Estaban tranquilos?	y	15	1	y	15	1	3	3	Cabrón	28	6	1	e	Down	n	Se detuvieron y gritaron: Cabrón	21	Spa	1	s	Se detuvieron	Se detuvieron	Se detuvieron y gritaron:	correct	"Se detuvieron y gritaron: \Cabrón, aléjate del camino\"" \"".\"""""	8	taboo	150	150	150	150	0	365	0	1	1	SCS2_E1	27	44	0.613636364	0.14460903	0.102347139	-0.131043645	-0.790269147	L
7	FALSE	753	42	2423	Down	n	¿Estaban frente al cine?	there	19	5	there	19	5	5	5	girls	39	5	1	e	Down	n	Mi amigo dijo que there were a lot of girls	36	CS	1	s	Mi amigo dijo que	Mi amigo dijo que	Mi amigo dijo que there were a lot of	correct	Mi amigo dijo que there were a lot of girls in front of the club last night.	17	neut	129	129	129	129	0	439	0	1	1	SCS2_E1	27	44	0.613636364	0.008166688	0.291615414	-0.222488431	-0.790269147	L
7	FALSE	764	47	8020	Up	n	¿Dijo el niño esto?	dijo	9	4	dijo	9	4	3	3	coño	15	4	1	e	Up	y	"El niño dijo \coño\"""""	9	Spa	1	s	El niño	El niño	El niño dijo	correct	"El niño dijo \coño\"" delante de todos."""	7	taboo	160	160	160	160	0	160	0	1	1	SCS2_E1	27	44	0.613636364	0.209581575	-0.421977135	-0.087498508	-0.790269147	L
