"","part_item","RECORDING_SESSION_LABEL.x","word_order","use_rating","exposure_rating","offensiveness_rating","taboo_rating","valence_rating","arousal_rating","imagery_rating","critical_word","taboo_status.x","item_num.x","list.x","RECORDING_SESSION_LABEL.y","CURRENT_FIX_ADJUSTED","CURRENT_FIX_PUPIL","TRIAL_INDEX","button_RT","button_pressed","combined_cs_status","comp_q","cs_word","cs_word_char_position","cs_word_length","cs_word_or_combo","cs_word_or_combo_char_position","cs_word_or_combo_length","cs_word_or_combo_word_position","cs_word_word_position","cword","cword_char_position","cword_length","cword_word_position","e_status","exp_button","exp_response","frame_cword_space","item_num.y","lang","list.y","p_status","pre_cs_word_frame_space","pre_cs_word_or_combo_space","pre_cword_frame_space","response_accuracy","sent","sent_length_words","taboo_status.y","SINGLE_FIXATION_DURATION","FIRST_FIXATION_DURATION","GAZE_DURATION","REGRESSION_PATH_DURATION","REREADING_DURATION","TOTAL_DURATION","FIRST_PASS_REGRESSION","FIRST_PAST_FIXATION","Lang_order","DELE","MELICET","dominance","dom_cat","MeanTD","MeanGD","MeanFFD","sdTD","sdGD","sdFFD","seTD","seGD","seFFD"
"397","24_48",24,16,2,2,6,7,5,6,6,"cocksucker","taboo",48,6,24,FALSE,528,100,2114,"Down","n","¿Salió del coche?","and",20,3,"and",20,3,4,4,"cocksucker",41,10,7,"e","Down","n","Salió del edificio and started yelling \cocksucker\""""",48,"CS",6,"s","Salió del edificio","Salió del edificio","Salió del edificio and started yelling","correct","Salió del edificio and started yelling \cocksucker\"" in the middle of a busy street.""",14,"taboo",0,230,737,737,0,737,"0",1,"SCS2_E1",32,37,0.864864865,"High Sp Dom",487.7228916,303.8795181,254.4819277,305.6617896,157.5583823,107.3017584,216.1355241,111.4106006,75.87380099
"398","24_5",24,1,7,9,1,1,7,5,9,"doors","neut",5,6,24,FALSE,512,56,2169,"Up","n","¿Hubo muchos de ellos?","pointed",29,7,"pointed",29,7,6,6,"doors",76,5,14,"e","Up","y","El guía turístico del museo pointed out how his paintings were filled with doors",5,"CS",6,"s","El guía turístico del museo","El guía turístico del museo","El guía turístico del museo pointed out how his paintings were filled with","correct","El guía turístico del museo pointed out how his paintings were filled with doors at the beginning of his career.",20,"neut",508,508,508,508,0,508,"0",1,"SCS2_E1",32,37,0.864864865,"High Sp Dom",394.1785714,272.9642857,231.797619,238.7911403,118.8763098,77.67398345,168.8508346,84.05824475,54.92380042
"399","24_6",24,2,1,2,6,9,1,9,3,"rape","taboo",6,6,24,FALSE,514,15,8362,"Down","y","¿Leyó sobre esto ayer?","read",16,4,"I read",14,6,3,4,"rape",29,4,7,"e","Down","n","Esta mañana, I read about a rape",6,"CS",6,"s","Esta mañana, I","Esta mañana,","Esta mañana, I read about a","correct","Esta mañana, I read about a rape that happened yesterday in our city.",14,"taboo",235,235,235,235,0,235,"0",1,"SCS2_E1",32,37,0.864864865,"High Sp Dom",487.7228916,303.8795181,254.4819277,305.6617896,157.5583823,107.3017584,216.1355241,111.4106006,75.87380099
"400","24_9",24,19,8,9,1,1,8,7,5,"welcome","neut",9,6,24,FALSE,445,52,2002,"Up","n","Did the child say this?","said",11,4,"said",11,4,3,3,"welcome",16,7,4,"e","Up","y","The child said welcome",9,"Eng",6,"s","The child","The child","The child said","correct","The child said \welcome\"" in front of everyone.""",8,"neut",123,123,123,123,0,123,"0",1,"SCS2_E1",32,37,0.864864865,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"401","25_10",25,19,9,9,1,1,5,8,9,"legs","neut",10,1,25,FALSE,898,6,4188,"Up","n","Did he have freckles?","that",19,4,"that",19,4,5,5,"legs",51,4,12,"e","Up","y","My friend told me that he has had freckles on his legs",10,"Eng",1,"s","My friend told me","My friend told me","My friend told me that he has had freckles on his","correct","My friend told me that he has had freckles on his legs since he was a child.",17,"neut",159,159,159,159,0,159,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"402","25_11",25,20,5,7,7,5,2,1,3,"piss","taboo",11,1,25,FALSE,1040,10,2965,"Up","n","Did they smell like that during the film festival?","smelled",13,7,"smelled",13,7,3,3,"piss",24,4,5,"e","Down","n","The streets smelled of piss",11,"Eng",1,"s","The streets","The streets","The streets smelled of","incorrect","The streets smelled of piss during the spring festival.",9,"taboo",177,177,177,177,0,177,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"403","25_16",25,21,6,8,1,1,5,6,9,"art","neut",16,1,25,FALSE,919,31,2318,"Up","n","Did the man do this in public?","showed",7,6,"showed",7,6,3,3,"art",22,3,6,"e","Up","y","A man showed her his art",16,"Eng",1,"s","A man","A man","A man showed her his","correct","A man showed her his art in the street.",9,"neut",96,96,96,99,3,96,"1",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"404","25_17",25,22,2,1,1,2,5,7,2,"anus","taboo",17,1,25,FALSE,933,52,4004,"Down","n","Did he have a compulsive disorder?","washed",16,6,"washed",16,6,4,4,"anus",27,4,6,"e","Up","y","My best friend washed his anus",17,"Eng",1,"s","My best friend","My best friend","My best friend washed his","incorrect","My best friend washed his anus compulsively in college.",9,"taboo",111,111,111,111,0,827,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"405","25_22",25,23,2,9,1,1,5,1,7,"obligations","neut",22,1,25,FALSE,934,51,2090,"Up","n","Was he prevented from going on a business trip?","said",9,4,"said",9,4,3,3,"obligations",19,11,5,"e","Down","n","His mom said that obligations",22,"Eng",1,"s","His mom","His mom","His mom said that","incorrect","His mom said that obligations prevented him from going to the trip.",12,"neut",0,307,424,424,0,723,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"406","25_23",25,24,2,5,4,5,2,1,4,"erection","taboo",23,1,25,FALSE,1062,42,4601,"Up","n","Did Carl turn around?","she",26,3,"she",26,3,5,5,"erection",44,8,9,"e","Up","y","When Carl turned around, she could see his erection",23,"Eng",1,"s","When Carl turned around,","When Carl turned around,","When Carl turned around, she could see his","correct","When Carl turned around, she could see his erection through his clothes.",12,"taboo",153,153,153,153,0,281,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"407","25_28",25,25,1,1,1,2,4,3,4,"mascara","neut",28,1,25,FALSE,1113,12,2138,"Down","n","Did this happen after the gym?","she",20,3,"she",20,3,4,4,"mascara",39,7,8,"e","Down","n","After the meeting, she leaned and her mascara",28,"Eng",1,"s","After the meeting,","After the meeting,","After the meeting, she leaned and her","correct","After the meeting, she leaned and her mascara fell out of her bag.",13,"neut",157,157,157,157,0,157,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"408","25_29",25,26,1,7,4,2,2,1,1,"menstruation","taboo",29,1,25,FALSE,849,32,5710,"Up","n","Did the aunts chat over coffee?","were",10,4,"were",10,4,3,3,"menstruation",30,12,6,"e","Up","y","My aunts were chatting about menstruation",29,"Eng",1,"s","My aunts","My aunts","My aunts were chatting about","correct","My aunts were chatting about menstruation while having coffee yesterday.",10,"taboo",156,156,156,156,0,909,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"409","25_35",25,28,2,2,4,5,4,4,3,"erotic","taboo",35,1,25,FALSE,881,24,7740,"Down","n","Did they see the movie last week?","last",18,4,"last",18,4,5,5,"erotic",35,6,8,"e","Up","y","The movie we saw last weekend was erotic",35,"Eng",1,"s","The movie we saw","The movie we saw","The movie we saw last weekend was","incorrect","The movie we saw last weekend was erotic from beginning to end.",12,"taboo",124,124,124,124,0,124,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"410","25_40",25,29,9,9,1,1,9,9,9,"water","neut",40,1,25,FALSE,806,48,1306,"Down","y","Were they selling it?","saw",34,3,"I saw",32,5,7,8,"water",64,5,14,"e","Down","n","While I was walking on campus, I saw that they were giving out water",40,"Eng",1,"s","While I was walking on campus, I","While I was walking on campus,","While I was walking on campus, I saw that they were giving out","correct","While I was walking on campus, I saw that they were giving out water to students in the courtyard.",19,"neut",273,273,273,273,0,273,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"411","25_41",25,30,2,3,7,9,1,1,2,"slut","taboo",41,1,25,FALSE,909,44,3073,"Down","y","Did he invite the person over email?","invited",34,7,"he invited",31,10,6,7,"slut",47,4,9,"e","Down","n","Last night over text message, he invited that slut",41,"Eng",1,"s","Last night over text message, he","Last night over text message,","Last night over text message, he invited that","correct","Last night over text message, he invited that slut to his place for dinner.",14,"taboo",335,335,335,335,0,335,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"412","25_46",25,31,1,1,1,1,5,3,1,"plasma","neut",46,1,25,FALSE,924,15,6652,"Up","y","Was he rich after university?","donated",19,7,"he donated",16,10,3,4,"plasma",27,6,5,"e","Down","n","After college, he donated plasma",46,"Eng",1,"s","After college, he","After college,","After college, he donated","incorrect","After college, he donated plasma to make some extra cash.",10,"neut",146,146,146,146,0,693,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",368.0549451,259.5384615,224.3076923,221.9729394,136.1135398,93.80744963,156.9585707,96.24680703,66.33188376
"413","25_5",25,18,3,5,1,5,5,5,4,"penises","taboo",5,1,25,FALSE,925,9,3368,"Up","n","Was there a lot of them?","pointed",23,7,"pointed",23,7,5,5,"penises",70,7,13,"e","Up","y","The museum tour guide pointed out how his paintings were filled with penises",5,"Eng",1,"s","The museum tour guide","The museum tour guide","The museum tour guide pointed out how his paintings were filled with","correct","The museum tour guide pointed out how his paintings were filled with penises at the beginning of his career.",19,"taboo",222,222,222,222,0,938,"0",1,"E1_SCS1",33,42,0.785714286,"High Sp Dom",408.3956044,298.2967033,245.021978,245.8860567,142.9286142,89.44308905,173.8676981,101.0657924,63.2458148
"414","26_1",26,1,5,4,1,1,8,1,6,"stiff","neut",1,2,26,FALSE,1524,92,2614,"Up","n","¿Ocurrió esto after the workout?","was",10,3,"was",10,3,3,3,"stiff",19,5,5,"e","Up","y","Su novia was very stiff",1,"CS",2,"s","Su novia","Su novia","Su novia was very","correct","Su novia was very stiff after her usual workout in the morning.",12,"neut",171,171,171,171,0,171,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",419.3125,267.6979167,216.5833333,275.2651664,135.9386951,61.15926864,194.6418658,96.12317316,43.24613359
"415","26_11",26,19,6,9,1,4,5,6,9,"alcohol","neut",11,2,26,FALSE,1747,27,4480,"Down","n","Did they smell like that during the film festival?","smelled",13,7,"smelled",13,7,3,3,"alcohol",24,7,5,"e","Down","n","The streets smelled of alcohol",11,"Eng",2,"s","The streets","The streets","The streets smelled of","correct","The streets smelled of alcohol during the spring festival.",9,"neut",196,196,196,196,0,196,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",418.2574257,250.5544554,223.990099,226.9578663,99.36060338,74.44910947,160.4834463,70.25855644,52.64347016
"416","26_12",26,20,5,7,1,6,3,6,9,"butthole","taboo",12,2,26,FALSE,2146,50,1522,"Down","y","Did the person see the picture on their computer?","picture",19,7,"a picture",17,9,4,5,"butthole",32,8,8,"e","Down","n","Yesterday I saw a picture of a butthole",12,"Eng",2,"s","Yesterday I saw a","Yesterday I saw","Yesterday I saw a picture of a","correct","Yesterday I saw a picture of a butthole in my cousin's phone.",12,"taboo",0,176,340,543,203,694,"1",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",466.9578947,260.2105263,224.4210526,291.0145465,126.5782825,65.40814234,205.7783593,89.50436188,46.25054099
"417","26_14",26,6,5,5,1,7,5,5,9,"nipple","taboo",14,2,26,FALSE,2500,6,2183,"Up","n","¿Su bebé la lastimó?","bit",9,3,"bit",9,3,3,3,"nipple",17,6,5,"e","Up","y","Su bebé bit her nipple",14,"CS",2,"s","Su bebé","Su bebé","Su bebé bit her","correct","Su bebé bit her nipple and drew blood.",8,"taboo",81,81,81,81,0,81,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",394.5471698,294.9528302,244.254717,221.788837,137.9189121,91.91870749,156.8283907,97.52339803,64.99634139
"418","26_17",26,21,6,7,1,1,9,1,9,"face","neut",17,2,26,FALSE,2351,6,3113,"Up","n","Did he have a compulsive disorder?","washed",16,6,"washed",16,6,4,4,"face",27,4,6,"e","Up","y","My best friend washed his face",17,"Eng",2,"s","My best friend","My best friend","My best friend washed his","correct","My best friend washed his face compulsively in college.",9,"neut",194,194,194,315,121,432,"1",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",418.2574257,250.5544554,223.990099,226.9578663,99.36060338,74.44910947,160.4834463,70.25855644,52.64347016
"419","26_18",26,22,7,9,1,4,5,5,9,"boobs","taboo",18,2,26,FALSE,2074,44,3835,"Down","n","Did they hurt after jogging?","that",10,4,"that",10,4,3,3,"boobs",19,5,5,"e","Up","y","She said that her boobs",18,"Eng",2,"s","She said","She said","She said that her","incorrect","She said that her boobs hurt after running.",8,"taboo",173,173,173,173,0,321,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",466.9578947,260.2105263,224.4210526,291.0145465,126.5782825,65.40814234,205.7783593,89.50436188,46.25054099
"420","26_23",26,23,6,5,1,1,9,1,9,"muscle","neut",23,2,26,FALSE,1866,51,1825,"Up","n","Did Carl turn around?","she",26,3,"she",26,3,5,5,"muscle",44,6,9,"e","Up","y","When Carl turned around, she could see his muscle",23,"Eng",2,"s","When Carl turned around,","When Carl turned around,","When Carl turned around, she could see his","correct","When Carl turned around, she could see his muscle through his clothes.",12,"neut",251,251,251,673,422,334,"1",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",418.2574257,250.5544554,223.990099,226.9578663,99.36060338,74.44910947,160.4834463,70.25855644,52.64347016
"421","26_24",26,24,4,7,5,9,3,6,9,"cum","taboo",24,2,26,FALSE,2478,8,2424,"Down","n","Was it on the train seat?","that",15,4,"that",15,4,4,4,"cum",30,3,7,"e","Down","n","I could swear that there was cum",24,"Eng",2,"s","I could swear","I could swear","I could swear that there was","correct","I could swear that there was cum on the seat of the bus.",13,"taboo",156,156,156,156,0,384,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",466.9578947,260.2105263,224.4210526,291.0145465,126.5782825,65.40814234,205.7783593,89.50436188,46.25054099
"422","26_25",26,9,4,5,1,1,4,1,9,"cigarette","neut",25,2,26,FALSE,1592,80,3972,"Up","n","¿La mamá de María lo encontró en el espacio privado de María?","found",18,5,"found",18,5,5,5,"cigarette",26,9,7,"e","Up","y","La mamá de María found a cigarette",25,"CS",2,"s","La mamá de María","La mamá de María","La mamá de María found a","correct","La mamá de María found a cigarette in her room.",10,"neut",0,206,619,619,0,619,".",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",419.3125,267.6979167,216.5833333,275.2651664,135.9386951,61.15926864,194.6418658,96.12317316,43.24613359
"423","26_26",26,10,3,6,1,5,4,5,9,"pornography","taboo",26,2,26,FALSE,1453,68,3465,"Up","n","¿Estaban junto a la nevera?","talking",8,7,"talking",8,7,3,3,"pornography",22,11,5,"e","Up","y","Los oí talking about pornography",26,"CS",2,"s","Los oí","Los oí","Los oí talking about","correct","Los oí talking about pornography by the refrigerator.",8,"taboo",183,183,183,183,0,632,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",394.5471698,294.9528302,244.254717,221.788837,137.9189121,91.91870749,156.8283907,97.52339803,64.99634139
"424","26_29",26,25,1,3,1,1,9,1,9,"agriculture","neut",29,2,26,FALSE,1342,49,1234,"Up","n","Did the aunts chat over coffee?","were",10,4,"were",10,4,3,3,"agriculture",30,11,6,"e","Up","y","My aunts were chatting about agriculture",29,"Eng",2,"s","My aunts","My aunts","My aunts were chatting about","correct","My aunts were chatting about agriculture while having coffee yesterday.",10,"neut",175,175,175,175,0,175,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",418.2574257,250.5544554,223.990099,226.9578663,99.36060338,74.44910947,160.4834463,70.25855644,52.64347016
"425","26_30",26,26,1,2,1,7,2,6,5,"syphilis","taboo",30,2,26,FALSE,1795,31,2382,"Up","n","Was he in a relationship when he got it?","gave",19,4,"gave",19,4,4,4,"syphilis",28,8,6,"e","Up","y","His ex girlfriend gave him syphilis",30,"Eng",2,"s","His ex girlfriend","His ex girlfriend","His ex girlfriend gave him","correct","His ex girlfriend gave him syphilis in college.",8,"taboo",259,259,259,259,0,1030,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",466.9578947,260.2105263,224.4210526,291.0145465,126.5782825,65.40814234,205.7783593,89.50436188,46.25054099
"426","26_31",26,11,5,5,1,1,9,1,9,"teeth","neut",31,2,26,FALSE,1403,97,4063,"Down","n","¿Los examinaron en la consulta del doctor?","they",20,4,"they",20,4,5,5,"teeth",38,5,8,"e","Down","n","Hoy en el colegio, they examined the teeth",31,"CS",2,"s","Hoy en el colegio,","Hoy en el colegio,","Hoy en el colegio, they examined the","correct","Hoy en el colegio, they examined the teeth of the children at the annual health checkup.",16,"neut",0,99,174,174,0,174,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",419.3125,267.6979167,216.5833333,275.2651664,135.9386951,61.15926864,194.6418658,96.12317316,43.24613359
"427","26_35",26,27,3,2,1,1,9,1,3,"dynamic","neut",35,2,26,FALSE,2072,30,2175,"Up","n","Did they see the movie last week?","last",18,4,"last",18,4,5,5,"dynamic",35,7,8,"e","Up","y","The movie we saw last weekend was dynamic",35,"Eng",2,"s","The movie we saw","The movie we saw","The movie we saw last weekend was","correct","The movie we saw last weekend was dynamic from beginning to end.",12,"neut",228,228,228,228,0,664,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",418.2574257,250.5544554,223.990099,226.9578663,99.36060338,74.44910947,160.4834463,70.25855644,52.64347016
"428","26_36",26,28,7,9,4,6,5,6,6,"bitches","taboo",36,2,26,FALSE,2352,10,1674,"Down","n","Were they in front of the cinema?","there",21,5,"there",21,5,5,5,"bitches",41,7,10,"e","Down","n","My friend said that there were a lot of bitches",36,"Eng",2,"s","My friend said that","My friend said that","My friend said that there were a lot of","correct","My friend said that there were a lot of bitches in front of the club last night.",17,"taboo",157,157,157,157,0,391,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",466.9578947,260.2105263,224.4210526,291.0145465,126.5782825,65.40814234,205.7783593,89.50436188,46.25054099
"429","26_37",26,13,5,6,1,1,9,1,9,"letter","neut",37,2,26,FALSE,1591,74,2643,"Down","y","¿Ocurrió esto en la calle?","heard",20,5,"I heard",18,7,4,5,"letter",50,6,11,"e","Down","n","La semana pasada I heard that Angela gave Juan a letter",37,"CS",2,"s","La semana pasada I","La semana pasada","La semana pasada I heard that Angela gave Juan a","correct","La semana pasada I heard that Angela gave Juan a letter in the park.",14,"neut",263,263,263,263,0,263,"0",1,"E1_SCS1",19,43,0.441860465,"Low Sp Dom",419.3125,267.6979167,216.5833333,275.2651664,135.9386951,61.15926864,194.6418658,96.12317316,43.24613359
