RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_PUPIL	TRIAL_INDEX	button_RT	button_pressed	combined_cs_status	comp_q	cs_word	cs_word_char_position	cs_word_length	cs_word_or_combo	cs_word_or_combo_char_position	cs_word_or_combo_length	cs_word_or_combo_word_position	cs_word_word_position	cword	cword_char_position	cword_length	cword_word_position	e_status	exp_button	exp_response	frame_cword_space	item_num	lang	list	p_status	pre_cs_word_frame_space	pre_cs_word_or_combo_space	pre_cword_frame_space	response_accuracy	sent	sent_length_words	taboo_status	SINGLE_FIXATION_DURATION	FIRST_FIXATION_DURATION	GAZE_DURATION	REGRESSION_PATH_DURATION	REREADING_DURATION	TOTAL_DURATION	FIRST_PASS_REGRESSION	FIRST_PAST_FIXATION	Lang_order	DELE	MELICET	dominance	FIRST_FIXATION_DURATION_SC	TOTAL_DURATION_SC	GAZE_DURATION_SC	dominance_SC	dom_cat	MeanTD	MeanGD	MeanFFD	sdTD	sdGD	sdFFD
9	FALSE	711	80	3539	Up	n	¿Hablaban las tías tomando café?	estaban	10	7	estaban	10	7	3	3	menstruación	37	12	7	e	Up	y	Mis tías estaban charlando sobre la menstruación	29	Spa	3	s	Mis tías	Mis tías	Mis tías estaban charlando sobre la	correct	Mis tías estaban charlando sobre la menstruación mientras tomaban el café ayer.	12	taboo	0	291	750	750	0	1692	0	1	E1_SCS1	29	46	0.630434783	0.522771464	2.886041704	2.213980213	-0.804289312	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
9	FALSE	757	81	4152	Up	n	¿Vieron la película la semana pasada?	el fin	23	6	el fin	23	6	5	5	erótica	51	7	11	e	Up	y	La película que vimos el fin de semana pasado fue erótica	35	Spa	3	s	La película que vimos	La película que vimos	La película que vimos el fin de semana pasado fue	correct	La película que vimos el fin de semana pasado fue erótica de principio a fin.	15	taboo	0	334	334	832	498	1342	1	1	E1_SCS1	29	46	0.630434783	0.813325897	2.052802293	0.313450701	-0.804289312	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
9	FALSE	720	83	2242	Down	n	¿Se lastimó el invierno pasado?	she	19	3	she	19	3	4	4	thumb	32	5	7	e	Down	n	"El verano pasado, she hurt her thumb"	8	CS	3	s	"El verano pasado,"	"El verano pasado,"	"El verano pasado, she hurt her"	correct	"El verano pasado, she hurt her thumb trying to get on a horse."	13	neut	0	163	269	269	0	820	0	1	E1_SCS1	29	46	0.630434783	-0.342134756	0.810085229	0.016492965	-0.804289312	Low Sp Dom	354.4416667	203.25	163.9583333	294.4723467	166.663514	107.284934
9	FALSE	742	86	2514	Up	n	¿Hubo muchos de ellos?	señaló	29	6	señaló	29	6	6	6	penes	72	5	13	e	Up	y	El guía turístico del museo señaló cómo sus pinturas estaban llenas de penes	5	Spa	3	s	El guía turístico del museo	El guía turístico del museo	El guía turístico del museo señaló cómo sus pinturas estaban llenas de	correct	El guía turístico del museo señaló cómo sus pinturas estaban llenas de penes al comienzo de su carrera.	18	taboo	0	182	313	313	0	1068	0	1	E1_SCS1	29	46	0.630434783	-0.213750239	1.400494869	0.21751051	-0.804289312	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
9	FALSE	802	7	3388	Up	n	¿Dijo el niño esto?	said	9	4	said	9	4	3	3	pussy	15	5	4	e	Up	y	El niño said pussy	9	CS	3	s	El niño	El niño	El niño said	correct	El niño said pussy in front of everyone.	8	taboo	241	241	241	241	0	241	0	1	E1_SCS1	29	46	0.630434783	0.184917472	-0.568330824	-0.11142729	-0.804289312	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
9	FALSE	799	8	3027	Down	n	¿Lo oí ayer?	oí	8	2	oí	8	2	2	2	palmoteo	14	8	4	e	Up	y	Anoche oí un palmoteo	4	Spa	3	s	Anoche	Anoche	Anoche oí un	incorrect	Anoche oí un palmoteo del apartamento de mi vecino.	9	neut	0	226	330	704	374	2119	1	1	E1_SCS1	29	46	0.630434783	0.083561274	3.902593785	0.295176379	-0.804289312	Low Sp Dom	758.9166667	385.7166667	290.9916667	614.1375395	289.7325972	205.3815672
9	FALSE	735	6	2489	Up	n	Did they hurt after jogging?	that	10	4	that	10	4	3	3	knees	19	5	5	e	Up	y	She said that her knees	18	Eng	3	s	She said	She said	She said that her	correct	She said that her knees hurt after running.	8	neut	156	156	156	156	0	271	0	1	E1_SCS1	29	46	0.630434783	-0.389434315	-0.496910303	-0.499756638	-0.804289312	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
9	FALSE	837	7	2933	Up	n	Did this happen after the training?	was	16	3	was	16	3	3	3	horny	25	5	5	e	Up	y	His girlfriend was very horny	1	Eng	3	s	His girlfriend	His girlfriend	His girlfriend was very	correct	His girlfriend was very horny after her usual workout in the morning.	12	taboo	259	259	259	259	0	259	0	1	E1_SCS1	29	46	0.630434783	0.306544909	-0.525478512	-0.02919284	-0.804289312	Low Sp Dom	404.7583333	194.275	165.9416667	303.4699048	160.6489969	113.9155146
9	FALSE	719	9	5733	Down	n	Did he get out of the car?	and	28	3	and	28	3	7	7	airplane	49	8	10	e	Down	n	"He got out of the building and started yelling \airplane\\\"""""	48	Eng	3	s	He got out of the building	He got out of the building	He got out of the building and started yelling	correct	"He got out of the building and started yelling \airplane\\ in the middle of a busy street.\"""""	17	neut	264	264	264	264	0	505	0	1	E1_SCS1	29	46	0.630434783	0.340330308	0.06016976	-0.006349938	-0.804289312	Low Sp Dom	369.7833333	203.2416667	180.8833333	249.156769	134.5354907	111.4569053
9	FALSE	697	10	1833	Up	y	¿Estuvo cerca?	would	36	5	I would	34	7	7	8	orgy	58	4	13	e	Up	y	"Si no tuviera tareas para hacer, I would have gone to an orgy"	39	CS	3	s	"Si no tuviera tareas para hacer, I"	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer, I would have gone to an"	correct	"Si no tuviera tareas para hacer, I would have gone to an orgy that was nearby."	16	taboo	322	322	322	322	0	322	0	1	E1_SCS1	29	46	0.630434783	0.732240939	-0.375495418	0.258627735	-0.804289312	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
9	FALSE	819	14	3000	Down	n	¿Invitó a la persona por correo electrónico?	invitó	42	6	invitó	42	6	9	9	zorra	55	5	12	e	Down	n	"Ayer por la noche, por mensaje de texto, invitó a esa zorra"	41	Spa	3	s	"Ayer por la noche, por mensaje de texto,"	"Ayer por la noche, por mensaje de texto,"	"Ayer por la noche, por mensaje de texto, invitó a esa"	correct	"Ayer por la noche, por mensaje de texto, invitó a esa zorra a su lugar a cenar."	17	taboo	0	419	572	572	0	1126	0	1	E1_SCS1	29	46	0.630434783	1.387677684	1.538574543	1.400772874	-0.804289312	Low Sp Dom	836.675	403.3916667	302.1916667	575.0767455	306.5644625	201.4757443
9	FALSE	745	15	6008	Up	y	¿Estaba la persona adolorida después del trabajo?	massaged	30	8	he massaged	27	11	5	6	butt	42	4	8	e	Up	y	"Cuando volví del trabajo, he massaged my butt"	45	CS	3	s	"Cuando volví del trabajo, he"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, he massaged my"	correct	"Cuando volví del trabajo, he massaged my butt before we went to bed."	13	taboo	209	209	209	209	0	209	0	1	E1_SCS1	29	46	0.630434783	-0.031309083	-0.644512713	-0.257621868	-0.804289312	Low Sp Dom	354.575	245.9166667	203.8166667	244.1315826	167.5733169	123.2959126
10	FALSE	940	7	2360	Down	n	Did she get hurt last winter?	she	14	3	she	14	3	3	3	clitoris	27	8	6	e	Down	n	"Last summer, she hurt her clitoris"	8	Eng	4	s	"Last summer,"	"Last summer,"	"Last summer, she hurt her"	correct	"Last summer, she hurt her clitoris trying to get on a horse."	12	taboo	.	0	0	0	.	133	.	0	E1_SCS1	44	44	1	-1.44353877	-0.825444699	-1.212455205	1.153891338	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
10	FALSE	715	9	2444	Up	n	Did Maria's mom find it in Maria's private space?	found	13	5	found	13	5	3	3	cigarette	21	9	5	e	Up	y	Maria's mom found a cigarette	25	Eng	4	s	Maria's mom	Maria's mom	Maria's mom found a	correct	Maria's mom found a cigarette in her room.	8	neut	200	200	200	200	0	200	0	1	E1_SCS1	44	44	1	-0.092122802	-0.665938869	-0.298739093	1.153891338	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
10	FALSE	829	13	1307	Up	n	Did they go on a date?	that	15	4	that	15	4	4	4	belly	29	5	8	e	Up	y	I didnÆt know that he had a belly	43	Eng	4	s	I didnÆt know	I didnÆt know	I didnÆt know that he had a	correct	I didnÆt know that he had a belly that big until we went on a date.	16	neut	203	203	203	203	0	203	0	1	E1_SCS1	44	44	1	-0.071851562	-0.658796817	-0.285033352	1.153891338	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
10	FALSE	858	15	1147	Down	y	¿Era rico después de la universidad?	donated	31	7	he donated	28	10	5	6	sperm	39	5	7	e	Down	n	"Después de la universidad, he donated sperm"	46	CS	4	s	"Después de la universidad, he"	"Después de la universidad,"	"Después de la universidad, he donated"	correct	"Después de la universidad, he donated sperm to make some extra cash."	12	taboo	216	216	216	216	0	216	0	1	E1_SCS1	44	44	1	0.015990476	-0.627847925	-0.225641804	1.153891338	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
10	FALSE	1033	20	2922	Down	n	¿Ocurrió esto después del gimnasio?	she	24	3	she	24	3	5	5	tampon	43	6	9	e	Down	n	"Después de la reunión, she leaned and her tampon"	28	CS	4	s	"Después de la reunión,"	"Después de la reunión,"	"Después de la reunión, she leaned and her"	correct	"Después de la reunión, she leaned and her tampon fell out of her bag."	14	taboo	233	233	233	233	0	233	0	1	E1_SCS1	44	44	1	0.130860833	-0.587376296	-0.147975935	1.153891338	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
10	FALSE	961	41	880	Down	y	¿La persona vio la imagen en su computadora?	foto	13	4	una foto	9	8	3	4	culo	24	4	7	e	Down	n	Ayer vi una foto de un culo	12	Spa	4	s	Ayer vi una	Ayer vi	Ayer vi una foto de un	correct	Ayer vi una foto de un culo en el teléfono de mi primo.	13	taboo	172	172	172	172	0	172	0	1	E1_SCS1	44	44	1	-0.281321037	-0.732598022	-0.426659349	1.153891338	High Sp Dom	633.1071429	335.3660714	256.875	506.0237568	243.7863854	154.769525
10	FALSE	1142	42	1389	Up	y	¿Estaba la persona adolorida después del trabajo?	massaged	30	8	he massaged	27	11	5	6	calf	42	4	8	e	Up	y	"Cuando volví del trabajo, he massaged my calf"	45	CS	4	s	"Cuando volví del trabajo, he"	"Cuando volví del trabajo,"	"Cuando volví del trabajo, he massaged my"	correct	"Cuando volví del trabajo, he massaged my calf before we went to bed."	13	neut	.	0	0	0	.	0	.	0	E1_SCS1	44	44	1	-1.44353877	-1.142075675	-1.212455205	1.153891338	High Sp Dom	336.3839286	230.9017857	190.8571429	288.066504	185.968367	117.9489015
10	FALSE	897	43	902	Up	y	¿Estuvo cerca?	would	36	5	I would	34	7	7	8	circus	57	6	13	e	Up	y	"Si no tuviera tareas para hacer, I would have gone to a circus"	39	CS	4	s	"Si no tuviera tareas para hacer, I"	"Si no tuviera tareas para hacer,"	"Si no tuviera tareas para hacer, I would have gone to a"	correct	"Si no tuviera tareas para hacer, I would have gone to a circus that was nearby."	16	neut	215	215	215	215	0	215	0	1	E1_SCS1	44	44	1	0.009233396	-0.630228609	-0.230210385	1.153891338	High Sp Dom	336.3839286	230.9017857	190.8571429	288.066504	185.968367	117.9489015
10	FALSE	988	44	1110	Down	n	¿Vieron la película la semana pasada?	el fin	23	6	el fin	23	6	5	5	dinámica	51	8	11	e	Up	y	La película que vimos el fin de semana pasado fue dinámica	35	Spa	4	s	La película que vimos	La película que vimos	La película que vimos el fin de semana pasado fue	incorrect	La película que vimos el fin de semana pasado fue dinámica de principio a fin.	15	neut	385	385	385	385	0	385	0	1	E1_SCS1	44	44	1	1.157936969	-0.225512324	0.54644831	1.153891338	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
10	FALSE	849	52	2414	Down	n	¿Leyó sobre esto ayer?	leí	13	3	leí	13	3	3	3	violación	27	9	6	e	Down	n	Esta mañana leí sobre una violación	6	Spa	4	s	Esta mañana	Esta mañana	Esta mañana leí sobre una	correct	Esta mañana leí sobre una violación que sucedió ayer en nuestro ciudad.	12	taboo	.	0	0	0	.	0	.	0	E1_SCS1	44	44	1	-1.44353877	-1.142075675	-1.212455205	1.153891338	High Sp Dom	633.1071429	335.3660714	256.875	506.0237568	243.7863854	154.769525
10	FALSE	969	53	739	Up	n	¿Leyó el consejos en línea?	some	10	4	some	10	4	3	3	blowjobs	32	8	7	e	Up	y	He leído some advice on giving blowjobs	34	CS	4	s	He leído	He leído	He leído some advice on giving	correct	He leído some advice on giving blowjobs on the internet.	10	taboo	.	0	0	0	.	0	.	0	E1_SCS1	44	44	1	-1.44353877	-1.142075675	-1.212455205	1.153891338	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
10	FALSE	889	54	1118	Up	n	¿Viajó mucho en sus veintes?	cuando	22	6	cuando	22	6	5	5	acróbata	44	8	8	e	Up	y	Mi amiga viajó mucho cuando trabajaba como acróbata	47	Spa	4	s	Mi amiga viajó mucho	Mi amiga viajó mucho	Mi amiga viajó mucho cuando trabajaba como	correct	Mi amiga viajó mucho cuando trabajaba como acróbata en sus veintes.	11	neut	199	199	199	199	0	199	0	1	E1_SCS1	44	44	1	-0.098879881	-0.668319553	-0.303307674	1.153891338	High Sp Dom	609.2142857	301.4642857	232.1785714	461.8814525	244.8812151	130.8936171
10	FALSE	1103	57	1348	Down	n	¿Podría abotonarse la chaqueta?	era	29	3	era	29	3	6	6	chichis	60	7	11	e	Down	n	La chaqueta que ella compró era demasiado pequeña para sus chichis	42	Spa	4	s	La chaqueta que ella compró	La chaqueta que ella compró	La chaqueta que ella compró era demasiado pequeña para sus	correct	"La chaqueta que ella compró era demasiado pequeña para sus chichis, así que se la devolvió."	16	taboo	392	392	392	392	0	392	0	1	E1_SCS1	44	44	1	1.205236528	-0.208847536	0.578428374	1.153891338	High Sp Dom	633.1071429	335.3660714	256.875	506.0237568	243.7863854	154.769525
10	FALSE	688	20	2440	Up	n	Did a lot of them fall?	yesterday	25	9	yesterday	25	9	7	7	condoms	47	7	11	e	Up	y	"When I was in the store yesterday, a bunch of condoms"	32	Eng	4	s	When I was in the store	When I was in the store	"When I was in the store yesterday, a bunch of"	correct	"When I was in the store yesterday, a bunch of condoms fell from a shelf."	15	taboo	232	232	232	232	0	781	0	1	E1_SCS1	44	44	1	0.124103753	0.717238552	-0.152544515	1.153891338	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
10	FALSE	871	26	3783	Up	n	Do children start talking about this very early?	start	6	5	start	6	5	2	2	sex	26	3	5	e	Up	y	Kids start talking about sex	20	Eng	4	s	Kids	Kids	Kids start talking about	correct	Kids start talking about sex very early these days.	9	taboo	272	272	272	272	0	272	0	1	E1_SCS1	44	44	1	0.394386947	-0.494529619	0.030198707	1.153891338	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
10	FALSE	778	28	1484	Down	y	Did they find it in a fountain?	found	27	5	they found	22	10	4	5	turd	35	4	7	e	Down	n	"Earlier this summer, they found a turd"	44	Eng	4	s	"Earlier this summer, they"	"Earlier this summer,"	"Earlier this summer, they found a"	correct	"Earlier this summer, they found a turd in the showers at the waterpark."	13	taboo	265	265	265	265	0	265	0	1	E1_SCS1	44	44	1	0.347087388	-0.511194407	-0.001781357	1.153891338	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
10	FALSE	887	29	3789	Up	n	Did this happen after the training?	was	16	3	was	16	3	3	3	stiff	25	5	5	e	Up	y	His girlfriend was very stiff	1	Eng	4	s	His girlfriend	His girlfriend	His girlfriend was very	correct	His girlfriend was very stiff after her usual workout in the morning.	12	neut	251	251	251	251	0	251	0	1	E1_SCS1	44	44	1	0.25248827	-0.544523984	-0.065741485	1.153891338	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
10	FALSE	660	30	1574	Down	n	Did this happen in the morning?	the other	17	9	the other	17	9	5	5	orgasm	43	6	11	e	Down	n	"When I got home the other night, I had an orgasm"	38	Eng	4	s	When I got home	When I got home	"When I got home the other night, I had an"	correct	"When I got home the other night, I had an orgasm on the couch."	14	taboo	196	196	196	295	99	513	1	1	E1_SCS1	44	44	1	-0.119151121	0.079215232	-0.317013416	1.153891338	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
10	FALSE	687	31	2858	Down	n	Did they examine them at the doctor's office?	they	18	4	they	18	4	4	4	teeth	36	5	7	e	Down	n	"Today at school, they examined the teeth"	31	Eng	4	s	"Today at school,"	"Today at school,"	"Today at school, they examined the"	correct	"Today at school, they examined the teeth of the children at the annual health checkup."	15	neut	.	0	0	0	.	0	.	0	E1_SCS1	44	44	1	-1.44353877	-1.142075675	-1.212455205	1.153891338	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
10	FALSE	828	32	1584	Down	n	Did this happen when he returned from the lake?	from	18	4	from	18	4	4	4	hay	40	3	9	e	Down	n	"When he returned from the farm, he had hay"	7	Eng	4	s	When he returned	When he returned	"When he returned from the farm, he had"	correct	"When he returned from the farm, he had hay all over his pants."	13	neut	218	218	218	218	0	218	0	1	E1_SCS1	44	44	1	0.029504636	-0.623086557	-0.216504643	1.153891338	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
10	FALSE	808	33	1174	Down	y	Did this happen in the street?	heard	13	5	I heard	11	7	3	4	letter	43	6	10	e	Down	n	Last week I heard that Angela gave Juan a letter	37	Eng	4	s	Last week I	Last week	Last week I heard that Angela gave Juan a	correct	Last week I heard that Angela gave Juan a letter in the park.	13	neut	209	209	209	209	0	209	0	1	E1_SCS1	44	44	1	-0.031309083	-0.644512713	-0.257621868	1.153891338	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
10	FALSE	861	34	1249	Down	n	Is this a problem in cities?	that	18	4	that	18	4	4	4	incest	23	6	5	e	Down	n	I read somewhere that incest	2	Eng	4	s	I read somewhere	I read somewhere	I read somewhere that	correct	I read somewhere that incest is a big problem in small communities.	12	taboo	393	393	393	393	0	393	0	1	E1_SCS1	44	44	1	1.211993608	-0.206466852	0.582996954	1.153891338	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
10	FALSE	804	35	1580	Down	n	Was he addicted for 5 years?	was	16	3	was	16	3	4	4	sugar	32	5	7	e	Down	n	"In college, he was addicted to sugar"	13	Eng	4	s	"In college, he"	"In college, he"	"In college, he was addicted to"	correct	"In college, he was addicted to sugar for three years."	10	neut	.	0	0	0	.	0	.	0	E1_SCS1	44	44	1	-1.44353877	-1.142075675	-1.212455205	1.153891338	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
10	FALSE	812	41	1230	Up	n	Did her baby hurt her?	bit	10	3	bit	10	3	3	3	nipple	18	6	5	e	Up	y	Her baby bit her nipple	14	Eng	4	s	Her baby	Her baby	Her baby bit her	correct	Her baby bit her nipple and drew blood.	8	taboo	112	112	112	1048	936	112	1	1	E1_SCS1	44	44	1	-0.686745828	-0.875439064	-0.700774182	1.153891338	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
10	FALSE	827	43	2166	Up	n	Were they by the refrigerator?	talking	14	7	talking	14	7	4	4	pornography	28	11	6	e	Up	y	I heard them talking about pornography	26	Eng	4	s	I heard them	I heard them	I heard them talking about	correct	I heard them talking about pornography by the refrigerator.	9	taboo	193	193	193	193	0	193	0	1	E1_SCS1	44	44	1	-0.13942236	-0.682603658	-0.330719157	1.153891338	High Sp Dom	350.3333333	237.9333333	197.5333333	256.2985173	171.0212888	124.3170204
10	FALSE	713	51	1856	Down	n	Did the person see it on the cupboard?	we	15	2	we	15	2	4	4	quarter	45	7	11	e	Down	n	"In the hostel we were staying at, I found a quarter"	19	Eng	4	s	In the hostel	In the hostel	"In the hostel we were staying at, I found a"	correct	"In the hostel we were staying at, I found a quarter on the bed sheet."	15	neut	140	140	140	140	0	140	0	1	E1_SCS1	44	44	1	-0.497547592	-0.808779911	-0.572853927	1.153891338	High Sp Dom	336.7416667	204.4583333	177.7416667	229.6082706	158.7202441	122.8700547
10	FALSE	1064	92	1053	Up	y	¿Lo oí ayer?	heard	10	5	I heard	8	7	2	3	fart	18	4	5	e	Up	y	Anoche I heard a fart	4	CS	4	s	Anoche I	Anoche	Anoche I heard a	correct	Anoche I heard a fart from my neighbor's apartment.	9	taboo	.	0	0	0	.	0	.	0	E1_SCS1	44	44	1	-1.44353877	-1.142075675	-1.212455205	1.153891338	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
10	FALSE	835	97	914	Up	n	¿El hombre hizo esto en público?	showed	11	6	showed	11	6	3	3	dick	26	4	6	e	Up	y	Un hombre showed her his dick	16	CS	4	s	Un hombre	Un hombre	Un hombre showed her his	correct	Un hombre showed her his dick in the street.	9	taboo	363	363	363	363	0	363	.	1	E1_SCS1	44	44	1	1.009281213	-0.277887372	0.445939538	1.153891338	High Sp Dom	416.8928571	241.9732143	202.4910714	309.0367877	184.2553291	139.1711627
